#START7777
#--------------------------------------------------------------------------------------------------
#  지진정보  [입력인수형태][예] ?tm=201108070100&disp=1&help=1
#--------------------------------------------------------------------------------------------------
#  1. TP     : 3(국내지진통보), 2(국외지진정보)
#  2. TM_FC  : 발표시간
#  3. SEQ    : 발표일련번호
#  4. TM_EQK : 진앙시(년월일시분초)
#  5. MSC    : 진앙시(초 미만)
#  6. MT     : 규모
#  7. LAT    : 진앙 위도 (deg.)
#  8. LON    : 진앙 경도 (deg.)
#  9. LOC    : 진앙 위치
# 10. INT    : 진도
# 11. REM    : 참고사항
# 12. COR    : 수정사항
#--------------------------------------------------------------------------------------------------
#TP        TM_FC SEQ         TM_EQK.MSC  MT       LAT       LON LOC,INT,REM,COR,=
  3 201604281020 110 20160428101643.000 2.6   35.4200  128.5600 경남 창녕군 남남동쪽 15km 지역,,피해 없을 것으로 예상함,,=
  2 201604290446 111 20160429043325.000 7.3  -16.2000  167.7000 바누아투 라카토로 동남동쪽 31km 해역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 201604302330 112 20160430224641.000 2.6   37.7500  125.4000 황해남도 옹진 남쪽 20km 지역,,자연지진으로 분석됨.,,=
  3 201605030331 114 20160503032910.000 2.1   37.1200  129.0200 강원 태백시 남남동쪽 5km 지역,,피해 없을 것으로 예상함,,=
  2 201605030910 115 20160503090100.000 5.7   43.5000  147.5000 일본 홋카이도 구시로 동북동쪽 259km 영역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
  2 201605121231 116 20160512121714.000 5.8   24.6900  121.9500 대만 타이베이 남동쪽 58km 해역,,국내영향없음. 위 자료는 대만기상국(CWB) 분석결과임.,,=
  3 201605121341 117 20160512133706.000 2.5   34.6900  126.8000 전남 강진군 북북동쪽 6km 지역,,피해 없을 것으로 예상함.,,=
  2 201605121352 118 20160512132955.000 5.5   24.6800  122.0000 대만 타이베이 남동쪽 63km 해역,,국내영향없음. 위 자료는 대만기상국(CWB) 분석결과임.,,=
  2 201605162133 137 20160516212300.000 5.6   36.0000  139.9000 일본 도쿄 북동쪽 39km 지역,,국내영향없음. 위 자료는 일본기상청(JMA) 분석결과임.,,=
  2 201605181714 138 20160518165704.000 6.7    0.4200  -79.7600 에콰도르 로사 사라테 서북서쪽 34km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  2 201605190210 139 20160519014644.000 6.8    0.4700  -79.6400 에콰도르 로사 사라테 북서쪽 24km 지역,,국내영향없음. 위 자료는 미지질조사소(USGS) 분석결과임.,,=
  3 201605220152 140 20160522012247.000 3.5   40.6800  127.1500 함경남도 장진 북북서쪽 34km 지역,,피해 없을 것으로 예상함,,=
  2 201605220639 141 20160522055142.000 5.2   22.9200  120.6200 대만 카오슝 북동쪽 53km 지역,,국내영향 없음. 위 자료는 대만기상국(CWB) 분석결과임,,=
  2 201605220639 141 20160522055142.000 5.2   22.9200  120.6200 대만 카오슝 북동쪽 53km 지역,,국내영향 없음. 위 자료는 대만기상국(CWB) 분석결과임,,=
  3 201605240456 142 20160524045221.000 2.3   33.6100  125.5600 제주 제주시 고산 서북서쪽 66km 해역,,피해 없을 것으로 예상함,,=
  2 201605271304 143 20160527124400.000 5.5   26.9000  130.3000 일본 오키나와현 오키나와 동북동쪽 272km 해역,,위 자료는 일본기상청(JMA) 분석결과임\n국내영향없음,,=
  2 201605281916 144 20160528184701.000 7.3  -56.2600  -27.0400 사우스조지아 사우스샌드위치 제도 비소코이 섬 북북동쪽 50km 해역,,위 자료는 미지질조사소(USGS) 분석결과임.\n국내영향없음\n,,=
  2 201605311439 145 20160531142346.000 7.2   25.3800  122.4200 대만 타이베이 동북동쪽 103km 해역,,국내영향없음\n위 자료는 대만기상국(CWB) 분석결과임\n,,=
  3 201606030455 147 20160603045338.000 3.0   36.3900  127.9200 경북 상주시 서쪽 22km 지역,,피해 없을 것으로 예상함,,=
  3 201606051013 148 20160605101139.000 2.2   36.0000  129.5800 경북 포항시 남구 동쪽 20km 해역,,피해 없을 것으로 예상함,,=
  3 201606071609 151 20160607160642.000 2.3   33.0500  126.1700 제주 제주시 고산 남쪽 27km 해역,,피해 없을 것으로 예상함,,=
  2 201606101322 152 20160610122522.000 6.1   12.8400  -87.0100 니카라과 마나과 북서쪽 114km 지역,,위 자료는 미지질조사소(USGS) 분석결과임.\n국내영향없음\n,,=
  2 201606120801 153 20160612075400.000 5.0   36.0000  139.9000 일본 사이타마현(혼슈) 사이타마 북동쪽 28km 지역,,국내영향 없음.\n위 자료는 일본기상청(JMA) 분석결과임.,,=
  3 201606131236 154 20160613123306.000 2.7   34.3000  124.6800 전남 신안군 흑산면 서남서쪽 82km 해역,,피해 없을 것으로 예상함,,=
  3 201606150209 155 20160615020718.000 2.6   35.8700  129.6900 경북 포항시 남구 동남동쪽 33km 해역,,피해 없을 것으로 예상함,,=
  3 201606210343 160 20160621032346.000 3.1   39.4900  126.1900 평안남도 성천 북쪽 28km 지역,,자연지진으로 분석됨,,=
  2 201606240618 161 20160624060530.000 6.0   23.5000  123.3000 대만 타이베이 남동쪽 249km 해역,,위 자료는 대만기상국(CWB) 분석결과임\n국내영향 없음,,=
  3 201606250347 164 20160625032452.000 2.6   38.7400  125.8600 황해북도 송림 동쪽 20km 지역,,자연지진으로 분석됨,,=
  2 201606262040 171 20160626201712.000 6.3   39.4900   73.3300 키르기스스탄 잘랄아바트 남쪽 160km 지역,,위 자료는 미지질조사소(USGS) 분석결과임.\n국내영향없음\n,,=
  2 201606270804 174 20160627075700.000 5.8   37.0000  142.4000 일본 이바라키현(혼슈) 미토 동북동쪽 186km 해역,,위 자료는 일본기상청(JMA) 분석결과임\n국내영향없음,,=
 11 201607052033  63 20160705203302.000 5.0   35.4800  130.1000 울산 동구 동쪽 62km 해역,,,,=
  3 201607052036 177 20160705203303.000 5.0   35.5100  129.9900 울산 동구 동쪽 52km 해역,,이 지진으로 인하여 경북, 경남, 울산지역에서 지진동이 감지되었음.\nKBS, MBC, SBS, YTN은 지진발생현황을 자막방송 협조 바람.\n\n,,=
  3 201607052126 180 20160705212435.000 2.6   35.5100  129.8700 울산 동구 동쪽 41km 해역,,피해 없을 것으로 예상함,,=
  3 201607090450 181 20160709044752.000 2.3   35.4800  129.9700 울산 동구 동쪽 50km 해역,,피해 없을 것으로 예상함,,=
  3 201607091336 182 20160709131648.000 2.6   38.6900  125.8300 황해북도 송림 동남동쪽 18km 지역,,자연지진으로 분석됨,,=
  3 201607131415 185 20160713141302.000 2.0   36.8000  128.5300 경북 영주시 서쪽 9km 지역,,피해 없을 것으로 예상함,,=
  3 201607142234 188 20160714223113.000 2.8   35.1200  130.2400 울산 동구 동남동쪽 86km 해역,,피해 없을 것으로 예상함,,=
  2 201607171333 189 20160717132400.000 5.0   36.0100  139.9000 일본 사이타마현(혼슈) 사이타마 북동쪽 28km 지역,,위 자료는 일본기상청(JMA) 분석결과임\n국내영향없음\n,,=
  2 201607200734 190 20160720072500.000 5.0   36.1000  140.0000 일본 사이타마현(혼슈) 사이타마 북동쪽 42km 지역,,위 자료는 일본기상청(JMA) 분석결과임\n국내영향없음\n,,=
  2 201607260252 191 20160726022649.000 6.2  -26.1100  -70.6500 칠레 디에고 데 알마그로 서북서쪽 66km 지역,,위 자료는 미지질조사소(USGS) 분석결과임.\n국내영향없음\n,,=
  2 201607272356 192 20160727234700.000 5.3   36.4000  140.6000 일본 이바라키현(혼슈) 미토 동북동쪽 12km 지역,,위 자료는 일본기상청(JMA) 분석결과임\n국내영향없음\n,,=
  3 201607300154 200 20160730015157.000 2.3   33.0600  126.3300 제주 서귀포시 남서쪽 27km 해역,,피해 없을 것으로 예상함,,=
  2 201607300635 203 20160730061824.000 7.7   18.5000  145.8000 태평양 괌 북북동쪽 566km 해역,,위 자료는 미지질조사소(USGS) 분석결과임.\n국내영향없음\n,,=
  2 201608042339 204 20160804231511.000 6.0  -22.3900  -65.9900 아르헨티나 아브라팜파 북서쪽 48km 지역,,위 자료는 미지질조사소(USGS) 분석결과임.\n국내영향없음\n,,=
  2 201608050137 205 20160805012500.000 6.3   25.2000  141.9000 일본 시즈오카현(혼슈) 시즈오카 남남동쪽 1138km 해역,,위 자료는 일본기상청(JMA) 분석결과임\n국내영향없음\n,,=
  2 201608121048 208 20160812102638.000 7.6  -22.7000  173.2000 남태평양 피지 수바 남서쪽 740km 해역,,위 자료는 미지질조사소(USGS) 분석결과임.\n국내영향없음\n,,=
  2 201608151614 213 20160815160400.000 5.5   37.4000  141.7000 일본 후쿠시마현(혼슈) 후쿠시마 동남동쪽 115km 해역,,위 자료는 일본기상청(JMA) 분석결과임.\n국내영향 없음.,,=
  3 201608161201 216 20160816115740.000 2.0   36.7600  128.8400 경북 안동시 북북동쪽 24km 지역,,피해 없을 것으로 예상함,,=
  3 201608171120 219 20160817111738.000 2.7   38.3800  128.0800 강원 양구군 북북동쪽 31km 지역,,피해 없을 것으로 예상함,,=
  3 201608181713 222 20160818170846.000 2.1   37.1800  125.4600 인천 옹진군 연평도 남남서쪽 58km 해역,,피해 없을 것으로 예상함,,=
  3 201608182247 225 20160818222110.000 2.6   38.8400  125.7000 황해북도 송림 북북동쪽 13km 지역,,자연지진으로 분석됨\n피해 없을 것으로 예상함,,=
  2 201608191702 226 20160819163222.000 7.4  -55.3400  -31.9400 사우스조지아 사우스샌드위치 제도 남동쪽 320km 해역,,위 자료는 미지질조사소(USGS) 분석결과임.\n국내영향없음.\n,,=
  3 201608201242 229 20160820121821.000 3.0   38.3800  128.0900 북한 강원 양구군 북북동쪽 32km 지역,,자연지진으로 분석됨.,,=
  2 201608201810 238 20160820180100.000 6.0   40.3000  143.9000 일본 이와테현(혼슈) 모리오카 동북동쪽 243km 해역,,위 자료는 일본기상청(JMA) 분석결과임.\n국내영향없음.,,=
  3 201608201857 241 20160820185444.000 2.6   33.4900  127.3000 제주 서귀포시 성산 동북동쪽 41km 해역,,피해 없을 것으로 예상함.,,=
  2 201608210105 242 20160821005800.000 5.9   40.3000  143.7000 일본 이와테현(혼슈) 모리오카 동북동쪽 227km 해역,,위 자료는 일본기상청(JMA) 분석결과임.\n국내영향없음.,,=
  2 201608221845 243 20160822183800.000 5.7   29.9000  139.5000 일본 시즈오카현(혼슈) 시즈오카 남쪽 574km 해역,,위 자료는 일본기상청(JMA) 분석결과임.\n국내영향없음\n,,=
  2 201608241109 244 20160824103633.000 6.2   42.7100   13.1700 이탈리아 노르챠 남동쪽 10km 지역,,위 자료는 미지질조사소(USGS) 분석결과임.\n국내영향없음,,=
  2 201608242002 245 20160824193455.000 6.8   20.9200   94.5800 미얀마 네피도 북동쪽 205km 지역,,위 자료는 미지질조사소(USGS) 분석결과임.\n국내영향없음\n,,=
  2 201608260215 246 20160826020500.000 6.1   30.5000  138.3000 일본 시즈오카현(혼슈) 시즈오카 남쪽 498km 해역,,위 자료는 일본기상청(JMA) 분석결과임.\n국내영향없음\n,,=
  3 201608282148 249 20160828212755.000 2.4   38.6500  127.1600 강원 평강(북한) 북북서쪽 29km 지역,,자연지진으로 분석됨,,=
  3 201608282330 252 20160828232719.000 2.3   35.6400  127.4700 전북 장수군 서쪽 5km 지역,,피해 없을 것으로 예상함,,=
  2 201608291351 253 20160829133000.000 7.4    0.1000  -17.8000 라이베리아 몬로비아 남서쪽 1037km 해역,,위 자료는 미지질조사소(USGS) 분석결과임.\n국내영향없음\n,,=
  3 201608300041 256 20160830003946.000 2.6   35.5500  128.0300 경남 합천군 서쪽 13km 지역,,피해 없을 것으로 예상함,,=
  2 201609020159 257 20160902013757.000 7.2  -37.5000  178.8000 뉴질랜드 오포티키 동북동쪽 145km 해역,,위 자료는 미지질조사소(USGS) 분석결과임.\n국내영향없음\n,,=
  2 201609101937 265 20160910190819.000 6.0   -5.5800  -76.9700 페루 모요밤바 북쪽 51km 지역,,위 자료는 미지질조사소(USGS) 분석결과임.\n국내영향없음\n,,=
 11 201609121945  85 20160912194433.000 5.3   35.7900  129.1500 경북 경주시 남서쪽 8Km 지역,,,,=
  3 201609121949 268 20160912194432.000 5.1   35.7600  129.1900 경북 경주시 남남서쪽 9km 지역,,이 지진정보는 자동계기분석 결과이며 상세분석 후 변경될 수 있음.\nKBS, MBC, SBS, YTN은 지진발생현황을 자막방송 협조 바람.\n이 지진으로 인하여 경주,울산 지역에서 지진동이 감지되었음.\n,,=
 11 201609122033  92 20160912203254.000 5.9   35.7700  129.1800 경북 경주시 남남서쪽 8Km 지역,,,,=
  3 201609122037 304 20160912203254.000 5.8   35.7700  129.1800 경북 경주시 남남서쪽 8km 지역,,이 지진정보는 자동계기분석 결과이며 상세분석 후 변경될 수 있음.\nKBS, MBC, SBS, YTN은 지진발생현황을 자막방송 협조 바람.\n,,=
  3 201609130041 357 20160913003710.000 3.1   35.7800  129.2100 경북 경주시 남쪽 6km 지역,,9월 12일 발생한 경주 규모 5.8 지진의 여진임,,=
  3 201609130829 362 20160913082447.000 3.2   35.7600  129.1700 경북 경주시 남남서쪽 10km 지역,,9월 12일 발생한 규모 5.8 경주지진의 여진임.,,=
  3 201609141201 366 20160914115732.000 2.4   33.9300  126.6200 전남 완도군 남남서쪽 44km 해역,,피해 없을 것으로 예상함,,=
  3 201609142233 371 20160914223131.000 2.4   35.7600  129.1700 경북 경주시 남남서쪽 10km 지역,,9월 12일 발생한 규모 5.8 경주 지진의 여진임.,,=
  3 201609150324 388 20160915032228.000 2.7   35.7600  129.1800 경북 경주시 남남서쪽 9km 지역,,9월 12일 발생한 규모 5.8 경주 지진의 여진임.\n피해 없을 것으로 예상함.\n,,=
  3 201609151949 395 20160915194725.000 2.2   35.7700  129.1900 경북 경주시 남남서쪽 8km 지역,,9월 12일 발생한 규모 5.8 경주 지진의 여진임.\n피해 없을 것으로 예상함.,,=
  3 201609152050 402 20160915204825.000 2.6   35.7600  129.1900 경북 경주시 남남서쪽 9km 지역,,9월 12일 발생한 규모 5.8 경주 지진의 여진임.\n피해 없을 것으로 예상함.\n,,=
  3 201609160533 423 20160916053109.000 2.2   35.7800  129.1900 경북 경주시 남남서쪽 7km 지역,,9월 12일 발생한 규모 5.8 경주 지진의 여진임.\n피해 없을 것으로 예상함.\n,,=
  3 201609161516 424 20160916151318.000 2.3   35.7600  129.1700 경북 경주시 남남서쪽 10km 지역,,9월 12일 발생한 규모 5.8 경주 지진의 여진임.\n피해 없을 것으로 예상함.\n,,=
  3 201609161957 425 20160916195446.000 2.1   35.7400  129.1700 경북 경주시 남남서쪽 12km 지역,,9월 12일 발생한 규모 5.8 경주 지진의 여진임.\n피해 없을 것으로 예상함.\n,,=
  3 201609162117 426 20160916211424.000 2.2   35.7600  129.1800 경북 경주시 남남서쪽 9km 지역,,9월 12일 발생한 규모 5.8 경주 지진의 여진임.\n피해 없을 것으로 예상함.\n,,=
  3 201609170715 433 20160917071256.000 2.1   35.7600  129.1800 경북 경주시 남남서쪽 9km 지역,,9월 12일 발생한 규모 5.8 경주 지진의 여진임.\n피해 없을 것으로 예상함.\n,,=
  3 201609171624 442 20160917162158.000 2.1   35.7600  129.1800 경북 경주시 남남서쪽 9km 지역,,9월 12일 발생한 규모 5.8 경주 지진의 여진임.\n피해 없을 것으로 예상함.\n,,=
  3 201609181630 459 20160918162754.000 2.4   35.7600  129.1700 경북 경주시 남남서쪽 10km 지역,,9월 12일 발생한 규모 5.8 경주 지진의 여진임.\n피해 없을 것으로 예상함.,,=
  3 201609182240 468 20160918223807.000 2.0   35.7500  129.1800 경북 경주시 남남서쪽 10km 지역,,9월 12일 발생한 규모 5.8 경주 지진의 여진임.\n피해 없을 것으로 예상함\n,,=
  3 201609190920 483 20160919091759.000 2.1   35.7600  129.1700 경북 경주시 남남서쪽 10km 지역,,9월 12일 발생한 규모 5.8 경주 지진의 여진임.\n피해 없을 것으로 예상함,,=
  3 201609192037 486 20160919203358.000 4.5   35.7400  129.1800 경북 경주시 남남서쪽 11km 지역,,9월 12일 발생한 규모 5.8 경주 지진의 여진임.,,=
  3 201609192103 489 20160919210051.000 2.1   35.7500  129.1700 경북 경주시 남남서쪽 11km 지역,,9월 12일 발생한 규모 5.8 경주 지진의 여진임,,=
  3 201609201000 492 20160920095817.000 2.4   35.7600  129.2000 경북 경주시 남쪽 9km 지역,,9월 12일 발생한 규모 5.8 경주지진의 여진임.\n피해 없을 것으로 예상함.,,=
  3 201609201510 495 20160920150516.000 2.1   38.3900  128.0900 강원 양구군 북북동쪽 33km 지역(북한지역),,피해 없을 것으로 예상함.\n북한 지역에서 발생한 자연지진임.,,=
  3 201609202005 498 20160920200327.000 2.1   35.7700  129.1900 경북 경주시 남남서쪽 8km 지역,,9월 12일 발생한 규모 5.8 경주지진의 여진임.\n피해 없을 것으로 예상함,,=
  3 201609210102 501 20160921005911.000 2.1   35.7600  129.1800 경북 경주시 남남서쪽 9km 지역,,9월 12일 발생한 규모 5.8 경주지진의 여진임.\n피해 없을 것으로 예상함,,=
  2 201609210133 504 20160921012200.000 6.3   30.5000  142.3000 일본 가나가와현(혼슈) 요코하마 남남동쪽 603km 해역,,위 자료는 일본기상청(JMA) 분석결과임.\n국내영향없음,,=
  3 201609210340 509 20160921033651.000 2.9   35.7700  129.1800 경북 경주시 남남서쪽 8km 지역,,9월 12일 발생한 규모 5.8 경주지진의 여진임.\n피해 없을 것으로 예상함,,=
  3 201609211139 512 20160921113641.000 2.2   35.7800  129.1500 경북 경주시 남서쪽 9km 지역,,9월 12일 발생한 규모 5.8 경주지진의 여진임.\n피해 없을 것으로 예상함.\n,,=
  3 201609211156 515 20160921115354.000 3.5   35.7500  129.1800 경북 경주시 남남서쪽 10km 지역,,9월 12일 발생한 규모 5.8 경주지진의 여진임.\n,,=
  3 201609220004 520 20160922000130.000 2.3   35.7600  129.1800 경북 경주시 남남서쪽 9km 지역,,9월 12일 발생한 규모 5.8 경주지진의 여진임.\n피해 없을 것으로 예상함,,=
  3 201609220324 525 20160922032232.000 2.1   35.7600  129.1800 경북 경주시 남남서쪽 9km 지역,,9월 12일 발생한 규모 5.8 경주지진의 여진임.\n피해 없을 것으로 예상함,,=
  2 201609230925 526 20160923091400.000 6.5   34.4000  141.7000 일본 지바현(혼슈) 지바 남동쪽 198km 해역,,위 자료는 일본기상청(JMA) 분석결과임.\n국내영향없음.\n,,=
